k1_x,k1_y,k1_p,k2_x,k2_y,k2_p,k3_x,k3_y,k3_p,k4_x,k4_y,k4_p,k5_x,k5_y,k5_p,k6_x,k6_y,k6_p,k7_x,k7_y,k7_p,k8_x,k8_y,k8_p,k9_x,k9_y,k9_p,k10_x,k10_y,k10_p,k11_x,k11_y,k11_p,k12_x,k12_y,k12_p,k13_x,k13_y,k13_p,k14_x,k14_y,k14_p,k15_x,k15_y,k15_p,k16_x,k16_y,k16_p,k17_x,k17_y,k17_p,Class
0.30894142,0.49801922,0.6252609,0.3077522,0.52950424,0.7286177,0.3025281,0.51240206,0.8872457,0.34874812,0.5593691,0.6674439,0.33033124,0.52630776,0.84599054,0.43964627,0.55965924,0.8458308,0.4286016,0.47045347,0.8637896,0.2759102,0.62943345,0.85923845,0.28611222,0.5009806,0.9009477,0.14981845,0.70842427,0.79922235,0.18556215,0.5599612,0.8509361,0.7613514,0.5114121,0.8887322,0.74286985,0.41685402,0.84896106,0.9332507,0.66032517,0.84475476,0.6798565,0.21369526,0.9366223,0.9131728,0.8721403,0.9451937,0.9311437,0.18103695,0.9029264,Low Lunge
0.33949015,0.62759095,0.77398056,0.34442198,0.60885954,0.5828068,0.3477566,0.61008847,0.6783496,0.3956594,0.5883347,0.729388,0.4044234,0.58961475,0.7873298,0.45907706,0.6277058,0.9105179,0.4808732,0.60334605,0.7117164,0.29562357,0.6824115,0.73448575,0.29830176,0.69585085,0.8627453,0.14000891,0.69469255,0.7740278,0.13969302,0.7002113,0.66158646,0.7515893,0.68414116,0.76165605,0.7811088,0.62415224,0.75712705,0.6533878,0.88963693,0.70826524,0.94997215,0.41025305,0.8752467,0.9046748,0.8359719,0.92899257,0.93291223,0.16307427,0.9214665,Low Lunge
0.32819745,0.38095656,0.821919,0.3178833,0.40817186,0.75726795,0.31633198,0.40629125,0.69571054,0.35786507,0.44582605,0.80518097,0.35281044,0.4451393,0.86735815,0.45447704,0.43592712,0.86348057,0.44793293,0.42658135,0.9417233,0.2724484,0.464582,0.7934523,0.27090412,0.46136415,0.69570714,0.1248735,0.5080464,0.6054227,0.1305769,0.50712746,0.81781524,0.75386,0.39371532,0.8348083,0.749692,0.37179726,0.79237515,0.94083613,0.5882381,0.775233,0.64894354,0.16762817,0.8847725,0.9445002,0.8488016,0.893103,0.88577473,0.15550363,0.9678118,Low Lunge
0.2687176,0.46216953,0.856759,0.26067626,0.49201155,0.88005435,0.260874,0.4906012,0.88789505,0.3023602,0.5306855,0.81582874,0.2999294,0.52276826,0.86368054,0.4039423,0.52833635,0.8018647,0.3863925,0.49459141,0.8991244,0.23496124,0.5439781,0.3224804,0.22072303,0.53970206,0.81844485,0.10802976,0.61323476,0.38740692,0.12067904,0.6101619,0.59052473,0.6989671,0.45691684,0.83810604,0.68583024,0.40506893,0.7506725,0.8876074,0.658439,0.89148813,0.6264021,0.19928293,0.95078766,0.8729995,0.89217126,0.7578341,0.85883665,0.21112657,0.9046377,Low Lunge
0.2883796,0.5288584,0.82352597,0.29120773,0.5039563,0.89585865,0.29241937,0.503911,0.9073298,0.34170964,0.49096504,0.57386637,0.34975642,0.49265575,0.87177366,0.4252474,0.5288723,0.6299167,0.42919666,0.546658,0.9043771,0.2761568,0.6085139,0.8733547,0.27829006,0.6164529,0.6740881,0.1311496,0.6255359,0.7587169,0.13200383,0.6320376,0.6664055,0.7525521,0.54970175,0.89365387,0.75179887,0.5752175,0.92466486,0.9098054,0.3451878,0.8784715,0.6552378,0.8322417,0.9267832,0.9082573,0.08011555,0.8076875,0.92429453,0.85828674,0.7071101,Low Lunge
0.30921537,0.59255797,0.6458086,0.33102548,0.5903252,0.83372146,0.32936487,0.5924506,0.6752396,0.367901,0.5256749,0.80880815,0.3717201,0.53568584,0.7428571,0.37537104,0.43849662,0.72599727,0.37584335,0.47653148,0.56832606,0.2072205,0.56497395,0.67864376,0.21209495,0.57149565,0.8129843,0.14162512,0.70383054,0.6388774,0.14485314,0.7063461,0.8475267,0.66654605,0.33929786,0.7924519,0.65901184,0.40764308,0.80396503,0.5826337,0.06731302,0.93163496,0.82493967,0.5807458,0.825989,0.85239756,0.09370545,0.72291243,0.8363146,0.8573336,0.8900229,Low Lunge
0.3669086,0.28846338,0.80568624,0.34889767,0.30736923,0.8270558,0.34822258,0.30684856,0.8244421,0.36160728,0.3545377,0.859114,0.362193,0.35153854,0.8449769,0.47431114,0.3654179,0.871659,0.47271183,0.36159924,0.8199337,0.27687138,0.35916498,0.76889247,0.2731254,0.3642389,0.557868,0.12561671,0.39318687,0.58887905,0.12639365,0.39887556,0.63433313,0.7769475,0.35458767,0.72580445,0.76931936,0.3439956,0.7601227,0.9492343,0.5966158,0.89157516,0.6660487,0.10998963,0.9263012,0.96411794,0.85864997,0.8503989,0.9160806,0.14620616,0.8094726,Low Lunge
0.27525744,0.606461,0.88801783,0.27007926,0.57605517,0.73865646,0.26619825,0.57251054,0.68424183,0.31022564,0.5338385,0.85460204,0.30753028,0.5240278,0.66316897,0.4173562,0.600945,0.8612415,0.42787164,0.5639383,0.9203292,0.23738751,0.46620002,0.5994885,0.24139862,0.46086136,0.8315844,0.10375712,0.34325927,0.721951,0.10459214,0.34243512,0.6835676,0.6940177,0.68208325,0.70117277,0.73463726,0.6440648,0.84648085,0.62487376,0.92164844,0.7933812,0.92854476,0.4263301,0.90316886,0.87621826,0.9143909,0.8508697,0.93075776,0.12983283,0.7507068,Low Lunge
0.2989297,0.40551072,0.655248,0.29008982,0.43133086,0.88517886,0.29633376,0.43000364,0.83679515,0.32208857,0.47514296,0.6602598,0.3329495,0.46892235,0.7829395,0.43149936,0.44413853,0.7994981,0.43171552,0.45002002,0.8176352,0.23088445,0.49025267,0.71815056,0.2422953,0.48258376,0.39040637,0.07503898,0.54694134,0.68276197,0.08023469,0.534785,0.5531429,0.748562,0.39952195,0.91907084,0.7369189,0.39222768,0.92542374,0.9421884,0.60451406,0.9337885,0.6492138,0.18078804,0.8516292,0.95414174,0.90575105,0.81921077,0.8864536,0.16782175,0.95329094,Low Lunge
0.28247896,0.6902118,0.54867125,0.30385518,0.6874779,0.787689,0.3045325,0.69116783,0.5940435,0.33748004,0.6137695,0.8913891,0.3411796,0.62253666,0.7500315,0.3232139,0.54507196,0.9089998,0.3265431,0.558263,0.7503811,0.18609074,0.70375496,0.6958789,0.19868745,0.713455,0.68274707,0.18666118,0.8234652,0.63074666,0.18961777,0.8255349,0.667472,0.62597597,0.43838558,0.923401,0.61685294,0.42382812,0.9343016,0.8053342,0.65537894,0.9256962,0.5200703,0.2004724,0.958631,0.75100744,0.9289297,0.9194089,0.7683941,0.17044467,0.94336194,Low Lunge
0.3056753,0.52824366,0.7643114,0.3087318,0.50492734,0.78499377,0.3107261,0.5045211,0.67855954,0.3579488,0.49934098,0.7357737,0.3607322,0.495289,0.7026345,0.4305196,0.5498283,0.6331245,0.42521328,0.5581357,0.8054425,0.27285546,0.4891172,0.45861918,0.27944368,0.49138564,0.7483339,0.14830008,0.41473606,0.68415284,0.14086889,0.41604757,0.82857543,0.7489929,0.54945016,0.89432764,0.7499839,0.56822944,0.8786678,0.9201872,0.35272262,0.8944072,0.68287474,0.81235087,0.9228884,0.8611363,0.12634179,0.8837916,0.934727,0.77990067,0.9389092,Low Lunge
0.2393747,0.57497823,0.84036964,0.22820795,0.55024195,0.8611637,0.23659731,0.53584653,0.88643414,0.26846048,0.5145736,0.733819,0.29064062,0.49285957,0.68555313,0.3674944,0.56297356,0.91626173,0.38134047,0.49102,0.8297852,0.21152996,0.47209293,0.36963552,0.2217999,0.4168383,0.7022493,0.10008834,0.39405838,0.4556048,0.10544889,0.38311243,0.63066554,0.73354006,0.58583885,0.9154931,0.7299322,0.53241587,0.75654566,0.89915806,0.41640088,0.95447683,0.64588493,0.77000546,0.86534166,0.8959158,0.20790292,0.8573052,0.9274491,0.8275039,0.9424186,Low Lunge
0.328857,0.5986104,0.80989414,0.30940834,0.5857443,0.90424263,0.30916506,0.5833699,0.6343639,0.31542513,0.537725,0.90448767,0.31558573,0.53554565,0.88789546,0.39807546,0.5245835,0.904817,0.39657855,0.51748234,0.923874,0.24254851,0.51981276,0.7452317,0.24032833,0.51887023,0.8643848,0.12011305,0.48447618,0.30465958,0.11651606,0.48091328,0.7466499,0.6712713,0.5549935,0.91334844,0.67440575,0.54399776,0.879717,0.69640684,0.78658414,0.86234385,0.82316554,0.34461665,0.7882961,0.92989355,0.80775857,0.8535317,0.8968066,0.12126689,0.66935855,Low Lunge
0.14668451,0.5058737,0.7808258,0.16379184,0.54350704,0.7505481,0.15797703,0.5382498,0.7822991,0.2298622,0.5454933,0.8311593,0.22018808,0.5397185,0.7971595,0.31542602,0.47790948,0.7535573,0.26954606,0.4323634,0.7743848,0.18720013,0.6332388,0.52778125,0.13723186,0.5937639,0.6354744,0.10652539,0.7739843,0.4557554,0.10997856,0.7484499,0.76007694,0.63366276,0.3408955,0.8371648,0.60391355,0.25937566,0.61239827,0.7861001,0.60244745,0.8578056,0.5012303,0.02586494,0.9532805,0.78400713,0.9050092,0.6155633,0.7641691,0.12084354,0.96030134,Low Lunge
0.2846203,0.67851865,0.72826916,0.28105584,0.6467348,0.64593476,0.28162172,0.6473792,0.5898397,0.32945883,0.6185778,0.75362545,0.33347347,0.61635566,0.88216114,0.42426857,0.6572649,0.90514755,0.42672238,0.6457521,0.9021544,0.26717362,0.61723787,0.40009713,0.2681428,0.61004883,0.7896766,0.15528165,0.5434979,0.42519376,0.15362488,0.5352503,0.8036155,0.7240504,0.6849001,0.64283454,0.7338058,0.66013837,0.685308,0.6191527,0.8905525,0.91033494,0.88699394,0.4075485,0.9266217,0.8774849,0.8529482,0.93777543,0.88015634,0.13694462,0.5083622,Low Lunge
0.26717976,0.41322035,0.64686626,0.26325676,0.43945035,0.69392526,0.26432043,0.4363219,0.62054247,0.31426683,0.47476974,0.8336539,0.31585363,0.48075145,0.8099521,0.4157942,0.4442151,0.66112536,0.41018566,0.46045688,0.9151562,0.23220724,0.48452458,0.6009606,0.22881079,0.48357666,0.74406254,0.09230296,0.5674207,0.47850844,0.09544244,0.5618301,0.52744025,0.7159051,0.38924685,0.8889392,0.6987454,0.44560283,0.8359888,0.69340533,0.15128644,0.9275492,0.8130245,0.65894973,0.80724293,0.93516153,0.15695415,0.9379573,0.87751275,0.89169437,0.7317493,Low Lunge
0.34604442,0.3782901,0.7918359,0.32019633,0.39661425,0.92558897,0.32019553,0.38707456,0.77995825,0.33207208,0.45236695,0.8223842,0.33498934,0.44078267,0.83203185,0.4312898,0.4758168,0.6757143,0.4251154,0.45227206,0.8254064,0.24703823,0.42126393,0.8703645,0.25085485,0.42029357,0.7280355,0.12824953,0.39469686,0.6326686,0.13249372,0.38831708,0.5968374,0.7342639,0.4515104,0.80480665,0.7159933,0.4223235,0.82955116,0.9200064,0.63831043,0.87210166,0.6637302,0.20770465,0.8650181,0.925788,0.9004235,0.81320083,0.8893613,0.16300212,0.8835417,Low Lunge
0.27360252,0.42778605,0.7616042,0.28949,0.4113424,0.71188766,0.29822302,0.40437433,0.66494554,0.35237208,0.42218533,0.6331446,0.35945237,0.41816166,0.8324604,0.3755877,0.50504804,0.8914481,0.3910883,0.4811133,0.80833536,0.18806215,0.4228755,0.8000922,0.19640936,0.41012433,0.8754675,0.06844031,0.32399118,0.71709585,0.06644177,0.32018468,0.6405357,0.68295693,0.63453275,0.9420167,0.7013119,0.5830168,0.87541103,0.6180991,0.8560576,0.87865174,0.9207164,0.36185598,0.96430135,0.86467487,0.8860341,0.86511934,0.9097814,0.07679688,0.69406414,Low Lunge
0.2398332,0.64005905,0.7371005,0.23599991,0.66718996,0.7117445,0.23487397,0.66764724,0.6807316,0.27577263,0.69120246,0.8705294,0.27424863,0.6905834,0.6910806,0.35868412,0.6597415,0.82888365,0.3603089,0.6738732,0.8887792,0.1817365,0.7152574,0.70762277,0.1828479,0.7223335,0.6615741,0.08095866,0.8069464,0.59165984,0.09052872,0.81402427,0.81303144,0.6628795,0.5543402,0.9191678,0.6584585,0.5928853,0.916398,0.6623644,0.27148634,0.9117238,0.91649365,0.65574634,0.9165369,0.9217353,0.24984096,0.8491499,0.91648495,0.9221646,0.8953064,Low Lunge
0.28342468,0.42667702,0.8167105,0.26881054,0.44872108,0.825345,0.2653837,0.442926,0.7299203,0.2922183,0.49935874,0.79565257,0.28742963,0.48696184,0.7373953,0.37618446,0.5146452,0.8700725,0.3597289,0.45909354,0.7905341,0.22178745,0.556838,0.88519466,0.2102466,0.5080958,0.71270156,0.08707002,0.6268234,0.64382964,0.10799105,0.5492296,0.90834796,0.6450264,0.46409762,0.81220704,0.6416995,0.39728847,0.7131033,0.777169,0.64895266,0.87219965,0.71238005,0.20189758,0.869135,0.85617685,0.84772354,0.8210524,0.93514097,0.19855586,0.8879972,Low Lunge
0.20997994,0.63003945,0.7904934,0.23448785,0.64554036,0.69576645,0.22820053,0.64265496,0.7795157,0.2869056,0.6255243,0.8318518,0.28410053,0.62097514,0.83822423,0.35045764,0.5423228,0.70358884,0.31245154,0.5213421,0.5759572,0.24243186,0.71822286,0.67253435,0.23509824,0.65909255,0.27396408,0.20671953,0.86121976,0.8432877,0.20517859,0.856139,0.6007418,0.60468715,0.41633904,0.82731235,0.5916843,0.3384943,0.76714474,0.75821567,0.6600221,0.9188026,0.48561674,0.14418466,0.91525656,0.76216185,0.93257135,0.7528706,0.7512005,0.11843219,0.87913585,Low Lunge
0.29552633,0.4428788,0.8178157,0.29230693,0.4726378,0.8006469,0.2914025,0.46653792,0.58196753,0.33650908,0.49593213,0.8844938,0.33854857,0.49385002,0.8760407,0.43583673,0.4687836,0.604773,0.4424046,0.47961953,0.9300753,0.237953,0.5314414,0.6796465,0.24291748,0.5306301,0.6293928,0.10763682,0.6138171,0.6764146,0.11595488,0.613016,0.7585522,0.7438547,0.4272706,0.7475682,0.73274755,0.46251857,0.7500502,0.6619785,0.16766717,0.88141656,0.9206328,0.6164825,0.68451333,0.91887206,0.17478976,0.938086,0.91408825,0.9136031,0.65583956,Low Lunge
0.2933165,0.46537247,0.8072793,0.31515932,0.4507601,0.72568643,0.31697223,0.4514994,0.79409105,0.37424174,0.47123203,0.81358874,0.37362963,0.46934614,0.8756319,0.3683954,0.565668,0.8867372,0.3983654,0.52298844,0.58205163,0.22184387,0.48483208,0.75780094,0.22551483,0.46446773,0.9176418,0.10415554,0.38900688,0.74914724,0.10923991,0.38002813,0.64115506,0.67491764,0.67854947,0.958801,0.69938827,0.6150442,0.9027321,0.6434478,0.9012372,0.7744609,0.91778255,0.42283544,0.955304,0.87396324,0.8031702,0.8674608,0.9219401,0.16286191,0.8217044,Low Lunge
0.36996895,0.34444478,0.62667406,0.3824277,0.33432415,0.5770989,0.3857326,0.3366099,0.52314824,0.42049,0.33969894,0.6587936,0.42273366,0.34709254,0.6639366,0.42725188,0.40265718,0.73013157,0.42280722,0.394698,0.6030407,0.37577313,0.28394142,0.4435009,0.3784207,0.27338827,0.69191515,0.3874864,0.19578148,0.62917054,0.3826959,0.19256234,0.7538974,0.5624616,0.54953945,0.83456343,0.5646498,0.53386617,0.84990865,0.5283197,0.7181766,0.924418,0.7183882,0.40559894,0.84469026,0.6953344,0.7343527,0.91846156,0.7185103,0.22857302,0.8370584,Low Lunge
0.3634074,0.5619239,0.55996615,0.37777206,0.55706805,0.52482927,0.38009065,0.56378305,0.44931415,0.4010173,0.5057594,0.7949273,0.41048148,0.5205109,0.7175456,0.38551176,0.45668703,0.8301948,0.39430028,0.47786042,0.6722428,0.29613903,0.5785448,0.64965254,0.30881646,0.5744815,0.3656286,0.29375896,0.6580492,0.6564799,0.2940727,0.66184783,0.51762635,0.59612375,0.39281762,0.87929744,0.59615993,0.37569353,0.85926473,0.7104727,0.53587353,0.8985208,0.51183844,0.22053576,0.8660401,0.6695145,0.72250485,0.90365744,0.68285894,0.20527184,0.94095224,Low Lunge
0.28528318,0.54188424,0.6815151,0.2917997,0.5172786,0.74825126,0.29208922,0.5143017,0.79342914,0.35568264,0.50784475,0.8692046,0.3568384,0.5091951,0.8028562,0.43180677,0.5717325,0.8899395,0.4299102,0.5588611,0.72668076,0.22911483,0.54373693,0.669785,0.22922415,0.5417625,0.77154773,0.08886782,0.46393245,0.5033668,0.0849366,0.46433136,0.78778744,0.7262299,0.62877184,0.7479859,0.7534992,0.5855347,0.8391618,0.62671727,0.82831836,0.97398674,0.9309515,0.34156188,0.924136,0.8845199,0.860384,0.96958685,0.9408754,0.06662972,0.8187223,Low Lunge
0.35638982,0.38370967,0.8206311,0.33766285,0.3996557,0.8857386,0.33644345,0.39940158,0.9183018,0.35139,0.4512763,0.80066985,0.35054195,0.45118904,0.84684193,0.44882306,0.4741094,0.9003305,0.44434065,0.46670592,0.8467073,0.27169004,0.45125493,0.75816935,0.27669662,0.44838664,0.6037961,0.13649079,0.46610874,0.5882015,0.14362738,0.46987975,0.57585424,0.7410803,0.44531026,0.82471234,0.73000383,0.42809027,0.5719734,0.92354983,0.62748873,0.9078142,0.6523991,0.20607094,0.9299728,0.9289931,0.8773135,0.7943807,0.8777708,0.18248402,0.94038093,Low Lunge
0.35396048,0.6321118,0.6256047,0.36652672,0.6296635,0.7198706,0.3663881,0.6329504,0.7786305,0.39422578,0.5763721,0.57477313,0.396045,0.58985204,0.5708061,0.3943134,0.5126184,0.6767689,0.39704162,0.5315733,0.7739409,0.27580735,0.60197604,0.8058907,0.2794254,0.6044145,0.71479404,0.21576197,0.70841163,0.6903995,0.21861021,0.7097349,0.888709,0.61605453,0.44569418,0.76180196,0.61450475,0.4951346,0.8636622,0.5419634,0.23261592,0.94885623,0.7330653,0.6311225,0.8125623,0.7455406,0.24977924,0.8791495,0.7415702,0.8313514,0.93346316,Low Lunge
0.32601106,0.68703055,0.70969313,0.30500823,0.66988826,0.82132035,0.3074118,0.6712807,0.6844219,0.31625867,0.61610824,0.5899786,0.31765214,0.61851543,0.60178894,0.42257375,0.6016006,0.85870314,0.42727122,0.5941823,0.8661841,0.25071514,0.60984254,0.63445824,0.24767655,0.6146929,0.64867634,0.10905445,0.58143014,0.55617434,0.10802239,0.5847647,0.7426723,0.7101671,0.6346805,0.82033676,0.7246123,0.6003213,0.8839339,0.65187395,0.8533894,0.9317522,0.921427,0.40501407,0.9313288,0.8893595,0.8491837,0.9523748,0.9179609,0.1521288,0.86846954,Low Lunge
0.33796257,0.5638515,0.5821803,0.32800442,0.5392223,0.7054786,0.3290258,0.54011744,0.726665,0.36093694,0.50112504,0.8178306,0.36489052,0.5021267,0.7504205,0.45447868,0.52391714,0.7638287,0.46244115,0.51047164,0.8804865,0.27065098,0.49373332,0.67834723,0.2693989,0.489738,0.63275343,0.1319103,0.44021642,0.54512376,0.12945057,0.43725386,0.653206,0.76145464,0.5671579,0.8420103,0.76335424,0.5888614,0.7952443,0.9217743,0.36944994,0.8533019,0.67644507,0.8598468,0.7634435,0.9295412,0.12416004,0.8509991,0.9316294,0.86307126,0.9491656,Low Lunge
0.21508269,0.34387395,0.5408992,0.23739076,0.3277029,0.6791834,0.23527555,0.33058417,0.6756717,0.28596908,0.35081547,0.7539475,0.2869956,0.3539296,0.72280705,0.31933987,0.43509814,0.8114034,0.31685227,0.44507685,0.7934475,0.27604058,0.25237766,0.79313445,0.2550921,0.2580369,0.8542304,0.2773681,0.10901072,0.64441425,0.27508265,0.10368644,0.6083791,0.5435528,0.64493597,0.84063643,0.5539567,0.6363746,0.88423586,0.45894063,0.8896472,0.92815286,0.75390583,0.44866872,0.8950905,0.70066667,0.8806024,0.94215304,0.7721995,0.17188895,0.8417921,Low Lunge
0.36836436,0.49285033,0.4141254,0.36487105,0.504915,0.59075826,0.3647046,0.50762737,0.5145612,0.3815143,0.5238156,0.7481755,0.38009992,0.53132683,0.60832995,0.4282842,0.49951282,0.5037672,0.43817776,0.5242989,0.8045862,0.3336102,0.5460517,0.6906439,0.3558745,0.5593534,0.46106768,0.28303325,0.5843964,0.43877795,0.28795177,0.5947022,0.7155365,0.59989035,0.4659442,0.84959954,0.59916633,0.48269755,0.8271801,0.59358305,0.3112064,0.8195573,0.7215737,0.52252245,0.83301264,0.72390836,0.30773288,0.83005613,0.7170278,0.6521856,0.65756476,Low Lunge
0.3077565,0.44561347,0.7657774,0.2966622,0.46585283,0.70068175,0.29572958,0.46459424,0.69685006,0.322187,0.4966424,0.6114075,0.31968263,0.4945444,0.7017666,0.40892172,0.489723,0.7778063,0.40263328,0.49036106,0.8627472,0.25493175,0.52026707,0.48874843,0.25580773,0.51991284,0.5364808,0.15033264,0.57469493,0.6662492,0.14645661,0.5756814,0.7871461,0.64440376,0.46017796,0.709113,0.64208025,0.4695073,0.8544678,0.712881,0.23275034,0.8770172,0.7851035,0.63348556,0.72448736,0.91309035,0.22458822,0.88614845,0.859903,0.84649146,0.8894042,Low Lunge
0.32617322,0.41413432,0.61735773,0.33423325,0.4381225,0.677147,0.33839324,0.4380849,0.5526667,0.38748983,0.43474525,0.78254545,0.3887746,0.43713692,0.864648,0.43473563,0.39249092,0.71203524,0.4293129,0.39974955,0.7982738,0.2464881,0.4525597,0.66378444,0.24958162,0.45312616,0.78855544,0.14992855,0.55987406,0.7268439,0.15440658,0.5602794,0.8179539,0.7492503,0.3493718,0.9177112,0.73287386,0.33099964,0.9087252,0.91881424,0.59528553,0.89225113,0.6204722,0.10887455,0.94315493,0.9200168,0.86083215,0.8267691,0.8770277,0.1285359,0.93547714,Low Lunge
0.3077214,0.56446993,0.80141133,0.30815277,0.53950816,0.8783189,0.30894494,0.54070324,0.8989133,0.35778603,0.5257557,0.68993527,0.36456487,0.5312508,0.8471273,0.4246,0.56880224,0.878075,0.43188423,0.5760592,0.8793866,0.28824776,0.6439853,0.89577156,0.29116923,0.6455681,0.91027653,0.15462226,0.65983236,0.8026539,0.15217337,0.6620893,0.6484138,0.745505,0.58292305,0.904016,0.7463359,0.60453206,0.90943515,0.8949566,0.38564715,0.87184376,0.6530588,0.84740615,0.9197622,0.8915913,0.12688257,0.8537333,0.9147552,0.87529105,0.950627,Low Lunge
0.32480243,0.4361189,0.6132717,0.32440838,0.42279512,0.51071715,0.3240187,0.4229992,0.55732673,0.3621312,0.40585816,0.73379207,0.3585548,0.4041741,0.6718998,0.4232756,0.44809094,0.79805106,0.41668284,0.43981707,0.6165228,0.31674507,0.35248512,0.76818293,0.31576857,0.35746652,0.57651055,0.26015204,0.28773528,0.7418135,0.2585487,0.28250945,0.6162092,0.59542215,0.54338175,0.665849,0.60326314,0.52596426,0.8528288,0.5447047,0.7019984,0.95686173,0.7325419,0.4015915,0.8556754,0.71365315,0.6993768,0.87288785,0.7283453,0.22830452,0.88582295,Low Lunge
0.24670565,0.42841578,0.6996491,0.24017315,0.46050757,0.88021576,0.24089794,0.45969,0.87781507,0.27899212,0.5033766,0.791427,0.28017586,0.4963699,0.8642385,0.3944766,0.4963719,0.8486361,0.37887803,0.45380524,0.8688589,0.20448425,0.52337044,0.38418955,0.20518392,0.5166265,0.7012069,0.08188502,0.5905193,0.62945086,0.09449641,0.58277637,0.64627755,0.73526514,0.42781326,0.7425178,0.7208273,0.3567515,0.7312833,0.9250857,0.63873833,0.78417295,0.6406854,0.13784932,0.8088462,0.9211058,0.8956246,0.6825459,0.89209586,0.15454668,0.96498346,Low Lunge
0.35473073,0.5524247,0.7069016,0.36147144,0.5751316,0.7463087,0.35832894,0.57249767,0.6642957,0.39877906,0.58463126,0.79083264,0.39144206,0.5787703,0.6470339,0.45737353,0.551938,0.78336996,0.4475295,0.5364538,0.80875754,0.36151078,0.6409503,0.67294794,0.36280265,0.60092574,0.4316175,0.30502248,0.72879565,0.85616136,0.30155355,0.7150032,0.35922548,0.6568515,0.48370537,0.8869584,0.6497154,0.44992995,0.92510355,0.7698673,0.64663434,0.91829574,0.57929677,0.30022496,0.9389832,0.7197103,0.83218974,0.922429,0.7569116,0.2993526,0.95484483,Low Lunge
0.3198847,0.04023777,0.67902976,0.34014723,0.04031845,0.7100377,0.33877778,0.0441155,0.6787496,0.3682652,0.08278444,0.85848826,0.367328,0.08683814,0.8569196,0.3348957,0.1874364,0.75457966,0.3260769,0.17431276,0.69366837,0.5011161,0.19761038,0.7699907,0.5027457,0.17770308,0.8259143,0.6543704,0.1840501,0.7134015,0.66719335,0.1774433,0.55500656,0.42362586,0.47258943,0.80639434,0.42873716,0.47030106,0.73973453,0.55935884,0.6671689,0.7252238,0.55639255,0.6653196,0.8451841,0.66599655,0.85135657,0.62914217,0.6678806,0.84908235,0.7698873,Plank
