Keypoints,Class
"[[0.46677247 0.03535444 0.42511803]
 [0.46288675 0.0209553  0.5268347 ]
 [0.48670423 0.01138646 0.49151134]
 [0.49952725 0.03778944 0.27619252]
 [0.5495636  0.0416189  0.7150912 ]
 [0.42167506 0.12486448 0.6885303 ]
 [0.60055435 0.16693242 0.76479006]
 [0.26745185 0.14175569 0.507968  ]
 [0.769171   0.16949399 0.7448443 ]
 [0.12840031 0.12544638 0.81182855]
 [0.91736436 0.14758648 0.6608989 ]
 [0.36271933 0.42508608 0.6661848 ]
 [0.49170518 0.43664742 0.6093272 ]
 [0.21801773 0.6622935  0.82263863]
 [0.7044032  0.46188623 0.51234293]
 [0.05943343 0.8835131  0.18767399]
 [0.93065804 0.44472486 0.7031145 ]]",Half-Moon
"[[0.5772097  0.9188876  0.7100934 ]
 [0.6015795  0.9346151  0.81858265]
 [0.56109613 0.94057226 0.5922161 ]
 [0.6142288  0.89917696 0.842781  ]
 [0.52219445 0.9144474  0.8544276 ]
 [0.6293344  0.79585266 0.8484317 ]
 [0.44489348 0.8531908  0.9269738 ]
 [0.7850244  0.7904753  0.8582964 ]
 [0.27836365 0.8304524  0.903381  ]
 [0.91589797 0.8015846  0.95883375]
 [0.12957828 0.8282807  0.84131587]
 [0.46730253 0.562246   0.71712995]
 [0.34672529 0.57949245 0.90474457]
 [0.6792787  0.5392674  0.9125834 ]
 [0.18919307 0.32370317 0.80613714]
 [0.92566806 0.55631864 0.93035054]
 [0.06208462 0.08219729 0.6956233 ]]",Half-Moon
"[[0.3085384  0.857016   0.61410415]
 [0.33611023 0.8828146  0.89924717]
 [0.30860728 0.88449764 0.8486223 ]
 [0.4033605  0.8676019  0.8450753 ]
 [0.33839765 0.8750279  0.67429686]
 [0.48800096 0.7594049  0.8076694 ]
 [0.26781437 0.77202857 0.9566007 ]
 [0.65556717 0.72258824 0.898926  ]
 [0.09509046 0.76040983 0.78098905]
 [0.8159673  0.73169017 0.80016005]
 [0.07797725 0.76249796 0.21564038]
 [0.36833856 0.44346565 0.7316387 ]
 [0.305757   0.42657715 0.8064263 ]
 [0.3295838  0.22401671 0.95380044]
 [0.5858044  0.43229952 0.37943962]
 [0.3015755  0.04481222 0.90748507]
 [0.825187   0.46230075 0.8908199 ]]",Half-Moon
"[[0.4756588  0.8766684  0.5770517 ]
 [0.47173283 0.8936996  0.74336636]
 [0.49739578 0.89598906 0.5611216 ]
 [0.4662708  0.87025356 0.6876573 ]
 [0.531212   0.8712863  0.50204456]
 [0.3864638  0.79979    0.7273611 ]
 [0.5778327  0.7524617  0.8233715 ]
 [0.22765908 0.8143509  0.7354696 ]
 [0.7445382  0.75288653 0.8863032 ]
 [0.0805278  0.8224715  0.8956424 ]
 [0.8969989  0.78825825 0.85842115]
 [0.32008314 0.51174337 0.6887256 ]
 [0.40966833 0.4967309  0.91706896]
 [0.32280412 0.27772546 0.7694442 ]
 [0.6598841  0.4956416  0.7722796 ]
 [0.34115475 0.09617995 0.894891  ]
 [0.9181481  0.53199834 0.857983  ]]",Half-Moon
"[[0.48968628 0.08433774 0.8636782 ]
 [0.48654625 0.06421338 0.8101799 ]
 [0.5261118  0.06967635 0.8415452 ]
 [0.48800948 0.07274444 0.7799249 ]
 [0.5673928  0.09961564 0.8596585 ]
 [0.39507905 0.16019379 0.92918384]
 [0.6002876  0.21865898 0.9453344 ]
 [0.24468087 0.14856479 0.8605813 ]
 [0.7580646  0.24651851 0.9727886 ]
 [0.10378683 0.09504772 0.9247604 ]
 [0.9060847  0.23369545 0.8865381 ]
 [0.35541752 0.47250178 0.8871463 ]
 [0.47790068 0.45907634 0.96102875]
 [0.31657046 0.7039249  0.9077572 ]
 [0.6705347  0.48244584 0.83328694]
 [0.27292415 0.87479013 0.65521586]
 [0.9243246  0.49077547 0.92134786]]",Half-Moon
"[[0.5188784  0.9177046  0.66738176]
 [0.54785085 0.93661135 0.5499042 ]
 [0.5036067  0.94338965 0.82732373]
 [0.57075816 0.9116062  0.76792026]
 [0.47833088 0.92612064 0.8086146 ]
 [0.60015863 0.78661686 0.95262563]
 [0.39239338 0.8579562  0.72173846]
 [0.75648606 0.7666871  0.9094756 ]
 [0.22752276 0.8530907  0.93624943]
 [0.8866724  0.77230436 0.9438845 ]
 [0.08317233 0.8677844  0.94144356]
 [0.46570137 0.566756   0.6035872 ]
 [0.32333845 0.564092   0.7611422 ]
 [0.67193323 0.5364558  0.8781781 ]
 [0.23342957 0.303887   0.8368589 ]
 [0.9170278  0.5513318  0.82216704]
 [0.13678294 0.06340948 0.65082806]]",Half-Moon
"[[0.5216773  0.93008864 0.76225126]
 [0.5506567  0.94458055 0.82464033]
 [0.51589125 0.9518205  0.78432715]
 [0.5952279  0.9018136  0.9005122 ]
 [0.5191832  0.93480945 0.7657498 ]
 [0.61595935 0.8025192  0.9314169 ]
 [0.42623577 0.8625501  0.8793416 ]
 [0.75920194 0.78986454 0.92540133]
 [0.26926365 0.8752565  0.8088886 ]
 [0.8704683  0.7870484  0.9493209 ]
 [0.13465884 0.8904739  0.76030326]
 [0.47473925 0.57793534 0.58811116]
 [0.34259158 0.58537936 0.5077175 ]
 [0.6512089  0.54860175 0.9026063 ]
 [0.25797963 0.31907627 0.69850075]
 [0.8750072  0.5684737  0.8025805 ]
 [0.1839671  0.10290475 0.22647366]]",Half-Moon
"[[0.48053828 0.07927803 0.7554996 ]
 [0.45275986 0.07352148 0.83809507]
 [0.45870367 0.06967837 0.8983676 ]
 [0.4131423  0.10864265 0.8491241 ]
 [0.4258079  0.10378022 0.83367217]
 [0.35953346 0.21847366 0.92506146]
 [0.5466336  0.1824979  0.9314259 ]
 [0.22390208 0.27005795 0.8982696 ]
 [0.6861974  0.21200849 0.91895765]
 [0.09505849 0.28420883 0.8172991 ]
 [0.8061643  0.2003797  0.91240734]
 [0.40108645 0.4684384  0.76722956]
 [0.5097528  0.4562842  0.8243182 ]
 [0.37342772 0.70071894 0.94409156]
 [0.70102245 0.47356266 0.9403409 ]
 [0.3420817  0.9032341  0.8891548 ]
 [0.9173769  0.46500054 0.944467  ]]",Half-Moon
"[[0.44600403 0.11558431 0.7438059 ]
 [0.44719455 0.10080434 0.919013  ]
 [0.47170147 0.08969067 0.8577602 ]
 [0.47605136 0.11372574 0.6930618 ]
 [0.5337201  0.105592   0.7561591 ]
 [0.4062368  0.19415596 0.8678424 ]
 [0.60313135 0.20998189 0.96420646]
 [0.25902638 0.22054122 0.9432567 ]
 [0.7674137  0.20661683 0.9479553 ]
 [0.11023493 0.21022391 0.89129925]
 [0.90184844 0.20027688 0.90666234]
 [0.3648616  0.46753174 0.6807544 ]
 [0.47655845 0.464745   0.731146  ]
 [0.38144988 0.7286583  0.8742134 ]
 [0.7173458  0.49246228 0.95029145]
 [0.3917792  0.96044874 0.8660906 ]
 [0.92752904 0.46614376 0.8737409 ]]",Half-Moon
"[[0.44597968 0.10534998 0.5481624 ]
 [0.44175163 0.09516183 0.5342928 ]
 [0.45964953 0.08324838 0.6803984 ]
 [0.47414017 0.11113815 0.23294523]
 [0.513998   0.09794093 0.5398695 ]
 [0.39979756 0.20182692 0.57718366]
 [0.5980056  0.23041618 0.7845832 ]
 [0.24170896 0.19124855 0.77910846]
 [0.74864495 0.24342348 0.77408314]
 [0.10529527 0.14644928 0.76579064]
 [0.88313013 0.23794231 0.551712  ]
 [0.36624724 0.45658094 0.44154543]
 [0.4793791  0.4779373  0.6206907 ]
 [0.23013406 0.7212369  0.6406246 ]
 [0.7202477  0.50485486 0.8138117 ]
 [0.9621858  0.49253422 0.2984607 ]
 [0.95039696 0.49835926 0.4592474 ]]",Half-Moon
"[[0.4662439  0.9312248  0.7837243 ]
 [0.49174738 0.95336854 0.7144828 ]
 [0.45677117 0.9567378  0.82999504]
 [0.53554475 0.92991585 0.89109725]
 [0.4618484  0.94783777 0.82835037]
 [0.5774641  0.8200774  0.8729505 ]
 [0.3938895  0.85575014 0.95309895]
 [0.7206513  0.829423   0.8556225 ]
 [0.2418532  0.82378465 0.92344236]
 [0.83731836 0.84342855 0.951004  ]
 [0.11086176 0.82005596 0.89592606]
 [0.49526417 0.57633466 0.87775576]
 [0.38617024 0.5593501  0.8937308 ]
 [0.6860873  0.57227224 0.95171016]
 [0.40059212 0.32913792 0.9324507 ]
 [0.9109549  0.5548214  0.94871056]
 [0.40133616 0.11530659 0.9007129 ]]",Half-Moon
"[[0.5084226  0.9704225  0.82213825]
 [0.52060103 0.9898055  0.89756215]
 [0.48955253 0.98680353 0.9028319 ]
 [0.56115544 0.971493   0.80849725]
 [0.46664736 0.96295595 0.8577037 ]
 [0.6091407  0.85475796 0.7005385 ]
 [0.42498663 0.8669079  0.9085646 ]
 [0.75515664 0.84341294 0.775075  ]
 [0.28420496 0.83362895 0.9157932 ]
 [0.8835397  0.86733294 0.9762131 ]
 [0.14692703 0.84347695 0.92059535]
 [0.51741827 0.5804089  0.73616695]
 [0.409533   0.58205104 0.8469386 ]
 [0.7116175  0.57821494 0.8250557 ]
 [0.40864548 0.32716823 0.7443104 ]
 [0.9463694  0.5854493  0.86935794]
 [0.38053906 0.08634134 0.87409985]]",Half-Moon
"[[0.46627578 0.0927227  0.66596   ]
 [0.44627434 0.08005016 0.7022526 ]
 [0.48671734 0.06873438 0.85139894]
 [0.42673576 0.09785194 0.584427  ]
 [0.50986755 0.08900069 0.8724846 ]
 [0.36510304 0.18975775 0.8651884 ]
 [0.5610632  0.18673027 0.8952303 ]
 [0.24932986 0.20222384 0.6578082 ]
 [0.70226794 0.21427834 0.9141442 ]
 [0.0966824  0.18547724 0.9108584 ]
 [0.8370486  0.21787705 0.8437233 ]
 [0.42107016 0.46980304 0.78040487]
 [0.52325433 0.46377504 0.91257364]
 [0.41617718 0.73748595 0.8832897 ]
 [0.72151476 0.48452637 0.86045796]
 [0.40733904 0.92551297 0.8515395 ]
 [0.9393932  0.48934874 0.9462705 ]]",Half-Moon
"[[0.39176765 0.90501773 0.83474755]
 [0.40833032 0.9242881  0.71198624]
 [0.36637083 0.9170335  0.65559316]
 [0.4225678  0.8976468  0.74043405]
 [0.33409405 0.8771877  0.85749125]
 [0.49052462 0.79557383 0.8939825 ]
 [0.30365726 0.80689275 0.89305806]
 [0.6318518  0.7879131  0.87481695]
 [0.13141368 0.79386646 0.690009  ]
 [0.7901508  0.80319035 0.6986685 ]
 [0.04142766 0.79102266 0.11003061]
 [0.53448856 0.5277316  0.75904894]
 [0.47090286 0.5001693  0.85183346]
 [0.5798248  0.2692201  0.91701055]
 [0.7816943  0.4744371  0.56822324]
 [0.6224995  0.03496026 0.875378  ]
 [0.94745964 0.4392935  0.32568562]]",Half-Moon
"[[0.41053393 0.06044021 0.2779547 ]
 [0.40466568 0.03765259 0.36881757]
 [0.44054738 0.02570302 0.5496371 ]
 [0.40695915 0.05859771 0.5593587 ]
 [0.48355874 0.06310859 0.5950775 ]
 [0.33367106 0.15123495 0.5943352 ]
 [0.5432557  0.17694183 0.93444884]
 [0.18224552 0.162037   0.9059183 ]
 [0.7032281  0.14912209 0.8656652 ]
 [0.04303613 0.15269114 0.44193086]
 [0.8504479  0.1207447  0.76896787]
 [0.28327572 0.44860142 0.7723843 ]
 [0.42720085 0.4537391  0.7407789 ]
 [0.22117582 0.6843741  0.91402936]
 [0.63116616 0.44320855 0.71520877]
 [0.17043923 0.90487283 0.8825413 ]
 [0.87450385 0.44184744 0.8892993 ]]",Half-Moon
"[[0.5189121  0.9328391  0.29827803]
 [0.5067878  0.9449557  0.27532017]
 [0.50161886 0.9401377  0.37756357]
 [0.4664494  0.9211241  0.18832624]
 [0.45480826 0.9136861  0.24893096]
 [0.48225424 0.80891854 0.3006623 ]
 [0.436196   0.7945091  0.22474006]
 [0.6716734  0.77247024 0.4346618 ]
 [0.6664525  0.77425563 0.12078084]
 [0.8508681  0.7828821  0.3830692 ]
 [0.85168874 0.77866703 0.1592035 ]
 [0.4065026  0.56532955 0.2482185 ]
 [0.32742912 0.5453366  0.26357618]
 [0.6666682  0.49208897 0.38961664]
 [0.66445696 0.4870835  0.26926425]
 [0.9052685  0.50683415 0.3549131 ]
 [0.9120225  0.50212663 0.48137882]]",Half-Moon
"[[0.4121694  0.06959042 0.7652207 ]
 [0.3957339  0.05972939 0.80957496]
 [0.43638188 0.04671743 0.62322795]
 [0.38702935 0.08332089 0.6674434 ]
 [0.47761536 0.07214644 0.7079398 ]
 [0.31838575 0.16794762 0.7459245 ]
 [0.52456737 0.19802205 0.81454164]
 [0.15590976 0.22853643 0.84603655]
 [0.6860486  0.23219623 0.93357325]
 [0.057469   0.20771752 0.04771014]
 [0.835784   0.26235613 0.6183734 ]
 [0.34022725 0.46189564 0.8889533 ]
 [0.43518007 0.45602155 0.84907913]
 [0.64496046 0.47935873 0.7879497 ]
 [0.39713815 0.7062368  0.8290992 ]
 [0.8755936  0.48904526 0.90048474]
 [0.3633392  0.8727892  0.7771392 ]]",Half-Moon
"[[0.4386681  0.9299086  0.54240656]
 [0.43280208 0.94378304 0.50308275]
 [0.45794722 0.94661283 0.65139925]
 [0.42395574 0.92143273 0.77778375]
 [0.48835006 0.91701055 0.48022956]
 [0.33333758 0.85580283 0.62947834]
 [0.51972884 0.78523654 0.834648  ]
 [0.14397864 0.84600836 0.88008523]
 [0.69850194 0.7849544  0.90729296]
 [0.01550354 0.85726917 0.32013926]
 [0.86069345 0.8153635  0.8238996 ]
 [0.2473596  0.5250974  0.8207123 ]
 [0.33918867 0.5102807  0.8859269 ]
 [0.23612617 0.21998367 0.92732775]
 [0.6271642  0.48813003 0.6554306 ]
 [0.90373105 0.51960856 0.6961    ]
 [0.9027483  0.519743   0.6256497 ]]",Half-Moon
"[[0.5048918  0.2630091  0.7651102 ]
 [0.4940579  0.24941303 0.7371035 ]
 [0.5208397  0.2535777  0.6801753 ]
 [0.47470418 0.26002106 0.71049917]
 [0.5310471  0.268248   0.7649484 ]
 [0.43267956 0.30675402 0.81156874]
 [0.56900424 0.3190332  0.7489783 ]
 [0.33509582 0.3182048  0.7922326 ]
 [0.6503438  0.32074544 0.78574264]
 [0.23727114 0.30182913 0.9058967 ]
 [0.75148654 0.31014654 0.9146689 ]
 [0.4020417  0.47393793 0.5815861 ]
 [0.48443767 0.48176137 0.57908285]
 [0.31511357 0.6217735  0.8576604 ]
 [0.5860289  0.5244594  0.9309207 ]
 [0.22697917 0.74822545 0.9268517 ]
 [0.74252707 0.5278538  0.6748468 ]]",Half-Moon
"[[0.52565664 0.5524635  0.28824258]
 [0.52559024 0.53763396 0.5347484 ]
 [0.5394288  0.5397464  0.5483631 ]
 [0.52592295 0.5455112  0.640187  ]
 [0.5534215  0.54630375 0.3999319 ]
 [0.49119762 0.5761684  0.6822119 ]
 [0.59383786 0.6062359  0.44286782]
 [0.4171142  0.58838063 0.43695402]
 [0.66543543 0.60664964 0.84281904]
 [0.3479823  0.57746416 0.75057447]
 [0.7389617  0.5913746  0.768056  ]
 [0.45087138 0.71955585 0.5332302 ]
 [0.52513933 0.7341882  0.6533841 ]
 [0.39821827 0.8286913  0.47508326]
 [0.6254601  0.75458527 0.63138336]
 [0.31853005 0.9450848  0.6962943 ]
 [0.7370434  0.73993665 0.59849167]]",Half-Moon
"[[0.5376191  0.10452488 0.8706594 ]
 [0.5206285  0.08783668 0.87635064]
 [0.52422017 0.08814108 0.89230263]
 [0.46991792 0.09838467 0.8955351 ]
 [0.48294148 0.09697749 0.8440301 ]
 [0.39194924 0.19940922 0.9227964 ]
 [0.55508435 0.19613062 0.7626769 ]
 [0.2514216  0.2410373  0.7929404 ]
 [0.7040161  0.2041013  0.9726679 ]
 [0.10955854 0.2554126  0.9081478 ]
 [0.83581877 0.19247729 0.90779525]
 [0.41082576 0.4652232  0.7118856 ]
 [0.51429063 0.4504914  0.8852141 ]
 [0.3964834  0.6927953  0.90197   ]
 [0.71777636 0.47104704 0.87146854]
 [0.38343662 0.895784   0.9510565 ]
 [0.9356312  0.49349526 0.9586247 ]]",Half-Moon
"[[0.49127162 0.7565425  0.83160484]
 [0.50923294 0.771412   0.858996  ]
 [0.48361406 0.7703098  0.71338403]
 [0.5369739  0.7517721  0.86746657]
 [0.48881832 0.7496347  0.6587317 ]
 [0.5691816  0.674682   0.76924825]
 [0.44593796 0.69109553 0.70379794]
 [0.6670088  0.6649186  0.90965915]
 [0.3569694  0.69185483 0.78093493]
 [0.75849366 0.67192125 0.8371658 ]
 [0.2513716  0.688445   0.7003121 ]
 [0.5403973  0.4959824  0.62349606]
 [0.46379912 0.49481553 0.790539  ]
 [0.62881696 0.47968116 0.78303164]
 [0.47400713 0.3390603  0.7370314 ]
 [0.78697544 0.4895954  0.7857774 ]
 [0.4466295  0.20102006 0.6677456 ]]",Half-Moon
"[[0.5645473  0.16444531 0.6084669 ]
 [0.552425   0.15568978 0.66177315]
 [0.5848381  0.15221326 0.7654058 ]
 [0.52974814 0.1732437  0.79783094]
 [0.595304   0.17391399 0.738588  ]
 [0.47714293 0.21666835 0.89100236]
 [0.6245512  0.25376827 0.88478607]
 [0.36643276 0.23479342 0.8085073 ]
 [0.737703   0.26078618 0.77009404]
 [0.26843086 0.21810152 0.8480518 ]
 [0.83353615 0.2598659  0.95121115]
 [0.44605017 0.43293214 0.8103592 ]
 [0.52597344 0.44021842 0.71970826]
 [0.40391487 0.6201336  0.8880787 ]
 [0.6965739  0.43916076 0.9155839 ]
 [0.35679203 0.75870395 0.92296225]
 [0.86493295 0.42540625 0.88704515]]",Half-Moon
"[[0.47464812 0.660008   0.8177853 ]
 [0.49645847 0.66981655 0.65643656]
 [0.47019523 0.67229444 0.67007744]
 [0.5240443  0.6442143  0.8400695 ]
 [0.4791143  0.6536702  0.8153801 ]
 [0.5575921  0.58981043 0.84570295]
 [0.42173615 0.5940991  0.7855709 ]
 [0.65256554 0.58297163 0.8862015 ]
 [0.33338955 0.59377134 0.9430245 ]
 [0.7326812  0.61449623 0.9211006 ]
 [0.24203984 0.62572044 0.78534704]
 [0.52667695 0.39952403 0.7198619 ]
 [0.42920518 0.39503026 0.8618356 ]
 [0.6547725  0.3764692  0.9187572 ]
 [0.41182122 0.23171052 0.62600464]
 [0.7949864  0.3896763  0.7694372 ]
 [0.37852854 0.09935237 0.8931809 ]]",Half-Moon
"[[0.48038065 0.65087837 0.46530488]
 [0.4807946  0.65926635 0.5287221 ]
 [0.47298044 0.66097593 0.60657394]
 [0.48405308 0.65021193 0.7131488 ]
 [0.46731606 0.6543461  0.70591503]
 [0.5353625  0.613596   0.6769078 ]
 [0.43461195 0.6140574  0.79235256]
 [0.60191613 0.6197059  0.5880823 ]
 [0.35418165 0.60942674 0.46918413]
 [0.66068465 0.6349685  0.69586957]
 [0.28730315 0.6100989  0.732695  ]
 [0.5131303  0.47204706 0.691942  ]
 [0.42137477 0.4942823  0.7156165 ]
 [0.5728822  0.46080124 0.30496994]
 [0.36154288 0.3556154  0.6619456 ]
 [0.664617   0.46753064 0.2901455 ]
 [0.32253873 0.26670778 0.76285636]]",Half-Moon
"[[0.49407092 0.31047675 0.4867518 ]
 [0.50273585 0.30333203 0.5770182 ]
 [0.50897086 0.305956   0.7013507 ]
 [0.5193933  0.31253073 0.71749747]
 [0.5324305  0.31871256 0.73584884]
 [0.48089913 0.35897934 0.54554474]
 [0.55177116 0.38207427 0.4532266 ]
 [0.3568413  0.3651966  0.38762173]
 [0.64078915 0.4009986  0.794994  ]
 [0.28645867 0.3636974  0.61893225]
 [0.7268419  0.39664266 0.782419  ]
 [0.42063737 0.5327015  0.7795198 ]
 [0.46141466 0.5210126  0.5985565 ]
 [0.41455588 0.6845272  0.88020015]
 [0.6065857  0.53587717 0.68732446]
 [0.4092503  0.80764157 0.83715   ]
 [0.7285485  0.52561164 0.87342435]]",Half-Moon
"[[0.3286149  0.46990794 0.6649247 ]
 [0.33716726 0.44821522 0.5808866 ]
 [0.33726522 0.44592652 0.86610615]
 [0.38542658 0.44888207 0.78321433]
 [0.38248298 0.44770074 0.7918493 ]
 [0.4287869  0.5150909  0.83571184]
 [0.4345088  0.49488634 0.7812797 ]
 [0.25538942 0.5072185  0.8223505 ]
 [0.25698024 0.50232095 0.8026689 ]
 [0.12838918 0.45260298 0.65344036]
 [0.13163236 0.45366356 0.75259596]
 [0.74340624 0.61040264 0.9263428 ]
 [0.7649933  0.5804232  0.9129527 ]
 [0.650235   0.8202631  0.8936765 ]
 [0.9263298  0.3738448  0.8664707 ]
 [0.8897516  0.88136834 0.8800739 ]
 [0.93569046 0.10187727 0.9062996 ]]",Low Lunge
"[[0.37188652 0.6899281  0.5696007 ]
 [0.35184973 0.67569894 0.9224784 ]
 [0.35268345 0.6693815  0.8451408 ]
 [0.35110766 0.61738545 0.83075994]
 [0.35628983 0.6098937  0.62276065]
 [0.43359578 0.6292104  0.853327  ]
 [0.44662952 0.58176166 0.69735575]
 [0.2691676  0.6445983  0.6609336 ]
 [0.26149774 0.6146331  0.7661752 ]
 [0.1419968  0.6232982  0.5623919 ]
 [0.13693376 0.60743386 0.733096  ]
 [0.7254198  0.6659803  0.7157334 ]
 [0.7670833  0.62363297 0.77929676]
 [0.62936616 0.8715357  0.85160136]
 [0.9057657  0.38147724 0.87033623]
 [0.88829154 0.8755394  0.96104956]
 [0.90242475 0.09534144 0.8703697 ]]",Low Lunge
"[[0.28090376 0.5743569  0.41936368]
 [0.28376195 0.6002747  0.4938976 ]
 [0.2748411  0.5918465  0.5291724 ]
 [0.34713998 0.62111926 0.44499084]
 [0.32871965 0.60722697 0.4405657 ]
 [0.43334544 0.5757762  0.58827686]
 [0.41038176 0.5487284  0.471848  ]
 [0.22907649 0.6275147  0.46276727]
 [0.26052377 0.59353966 0.15047167]
 [0.10788932 0.709874   0.58858883]
 [0.10723449 0.7132756  0.38317657]
 [0.7544863  0.47342426 0.658764  ]
 [0.72416866 0.3800915  0.7339978 ]
 [0.96781045 0.70162946 0.49736798]
 [0.6541449  0.22208199 0.6362729 ]
 [0.9620414  0.71733445 0.03522613]
 [0.91694456 0.22817884 0.8038374 ]]",Low Lunge
"[[0.26092175 0.4664222  0.74843335]
 [0.26642218 0.44476715 0.716262  ]
 [0.265278   0.44114166 0.67479277]
 [0.31957316 0.43215615 0.82249904]
 [0.3236953  0.43087116 0.77186584]
 [0.4121111  0.486092   0.7256322 ]
 [0.40736642 0.50396967 0.8613003 ]
 [0.25129342 0.40125406 0.8097418 ]
 [0.25374445 0.3999877  0.8515222 ]
 [0.13221826 0.31127855 0.76276356]
 [0.13438888 0.30502158 0.6718902 ]
 [0.69967204 0.56600004 0.80771375]
 [0.6998998  0.61457074 0.9100189 ]
 [0.86742026 0.39595208 0.85891926]
 [0.6118833  0.883394   0.9242398 ]
 [0.8825726  0.15257803 0.8823975 ]
 [0.8717309  0.8540033  0.89801294]]",Low Lunge
"[[0.20599328 0.49942556 0.7834064 ]
 [0.2206335  0.53087026 0.69659567]
 [0.21537076 0.52869153 0.55639386]
 [0.2822195  0.5339524  0.7778958 ]
 [0.27545896 0.5270946  0.8299732 ]
 [0.35752785 0.47068402 0.89100075]
 [0.31421536 0.43414688 0.7608293 ]
 [0.24148385 0.60366046 0.43264005]
 [0.19768834 0.57945806 0.535774  ]
 [0.16953567 0.74225163 0.5678185 ]
 [0.1681862  0.7151314  0.6960054 ]
 [0.6427103  0.33823675 0.71900916]
 [0.61870784 0.27905774 0.8191099 ]
 [0.7869669  0.5840072  0.84337366]
 [0.5258007  0.05282834 0.8685066 ]
 [0.7797293  0.857624   0.910616  ]
 [0.7618426  0.14439447 0.97040385]]",Low Lunge
"[[0.30898538 0.4980129  0.62631947]
 [0.30778256 0.529455   0.72696173]
 [0.30256414 0.5123605  0.88852006]
 [0.3487285  0.55925244 0.66368186]
 [0.33033338 0.52608365 0.84634614]
 [0.43952736 0.55961937 0.8452929 ]
 [0.4285122  0.47029808 0.8612323 ]
 [0.27593368 0.62939924 0.8580658 ]
 [0.28614444 0.5010762  0.9003704 ]
 [0.14995971 0.708436   0.7950831 ]
 [0.18565623 0.56003374 0.85047925]
 [0.7615784  0.51126546 0.890164  ]
 [0.74297565 0.41679963 0.85045314]
 [0.9332415  0.6603627  0.8452922 ]
 [0.6799198  0.21365261 0.9363115 ]
 [0.9131171  0.87206244 0.94504946]
 [0.93119824 0.18086214 0.89846414]]",Low Lunge
"[[0.33941972 0.6276018  0.77488947]
 [0.34434637 0.60885215 0.5805734 ]
 [0.3477289  0.6100914  0.67927945]
 [0.39559954 0.5882485  0.7285366 ]
 [0.40446523 0.589611   0.78803736]
 [0.4590219  0.6275921  0.91084504]
 [0.4808941  0.6033152  0.71288717]
 [0.29562533 0.6824176  0.7310126 ]
 [0.2983186  0.6958775  0.8639953 ]
 [0.1400586  0.69471455 0.7733516 ]
 [0.13973384 0.7002109  0.6616283 ]
 [0.75160885 0.684029   0.7633177 ]
 [0.78121835 0.62412304 0.75878423]
 [0.65340704 0.8896275  0.70841944]
 [0.9498618  0.410214   0.87703395]
 [0.90470475 0.83593684 0.92871773]
 [0.93293685 0.16306558 0.92148316]]",Low Lunge
"[[0.32816142 0.38094333 0.821209  ]
 [0.3178403  0.40812552 0.7557336 ]
 [0.31630868 0.40629345 0.6966961 ]
 [0.35779655 0.44575796 0.8040454 ]
 [0.35280672 0.4451156  0.8671833 ]
 [0.45446306 0.4358094  0.8630297 ]
 [0.44803247 0.4265034  0.942385  ]
 [0.27251312 0.4645274  0.7903085 ]
 [0.27095407 0.4613366  0.69932663]
 [0.12487604 0.5080372  0.6033413 ]
 [0.13064568 0.50706846 0.8183432 ]
 [0.75401896 0.39349544 0.83501023]
 [0.74982566 0.3716261  0.7903269 ]
 [0.9408145  0.5882263  0.7760745 ]
 [0.6489037  0.16754079 0.88446164]
 [0.94446474 0.8487076  0.8924316 ]
 [0.8856917  0.15548776 0.96771294]]",Low Lunge
"[[0.26868975 0.46215898 0.8570226 ]
 [0.260621   0.49199557 0.8803506 ]
 [0.26086733 0.49060732 0.8883401 ]
 [0.30234683 0.5306359  0.8150563 ]
 [0.29998773 0.5227368  0.8640661 ]
 [0.4039052  0.5281702  0.8006864 ]
 [0.38640136 0.4946341  0.89994067]
 [0.23496267 0.5439858  0.3227241 ]
 [0.22077759 0.53961086 0.81654716]
 [0.10800876 0.6132443  0.38641772]
 [0.12086665 0.61003536 0.59025335]
 [0.69906765 0.45665514 0.83812046]
 [0.6859315  0.40499827 0.7525693 ]
 [0.88764244 0.65841746 0.890608  ]
 [0.6264945  0.19929433 0.95114833]
 [0.8730159  0.89210665 0.75887907]
 [0.8588332  0.21107052 0.90502214]]",Low Lunge
"[[0.28831613 0.52890176 0.8219909 ]
 [0.2911246  0.5039825  0.8951994 ]
 [0.29239178 0.50391805 0.9079374 ]
 [0.34277895 0.49063197 0.83058   ]
 [0.34981236 0.4925847  0.8728594 ]
 [0.42525685 0.52882445 0.6312964 ]
 [0.42930534 0.5465881  0.9058228 ]
 [0.27619994 0.6085065  0.87178206]
 [0.2783605  0.6164258  0.6749289 ]
 [0.13120316 0.6255302  0.75719345]
 [0.13204283 0.6319996  0.66592443]
 [0.7525279  0.5496291  0.8938476 ]
 [0.7517805  0.57518715 0.9248246 ]
 [0.90974355 0.3451569  0.8794676 ]
 [0.6552064  0.8322171  0.92723536]
 [0.90822303 0.08009942 0.8061282 ]
 [0.926181   0.85784936 0.941084  ]]",Low Lunge
